feature,history_window_hours,mean_abs_future_correlation,horizon_1_corr,horizon_24_corr
weather_wind_direction_mean_consistency,17.0,0.08929352725145534,-0.06907807992731839,-0.11909974981013269
weather_wind_direction_mean_consistency,18.0,0.09006254876709091,-0.06830137044486626,-0.11983927044199426
weather_wind_direction_mean_consistency,19.0,0.09086384216842235,-0.06720980924843174,-0.12073639809356669
weather_wind_direction_mean_consistency,20.0,0.09169417271144854,-0.06654486060600184,-0.12128313809572129
weather_wind_direction_mean_consistency,21.0,0.09252946861476652,-0.06630964956152098,-0.1214532351347245
weather_wind_direction_mean_consistency,22.0,0.09335627175580392,-0.06641074091659221,-0.1213975981089702
weather_wind_direction_mean_consistency,23.0,0.0941435759087247,-0.06666194539478625,-0.12094653601038886
weather_wind_direction_mean_consistency,24.0,0.09489483684366874,-0.0670921455496871,-0.12063523267255032
weather_wind_direction_mean_consistency,25.0,0.09561901423602694,-0.06742739518849653,-0.12078523591153179
weather_wind_direction_mean_consistency,26.0,0.09631810892449261,-0.06793815339423705,-0.12092478584259116
weather_wind_direction_mean_consistency,27.0,0.09698053799840012,-0.06856509544495694,-0.12103247761889521
weather_wind_direction_mean_consistency,28.0,0.09759552124357777,-0.06953799964960002,-0.1209508306427407
weather_wind_direction_mean_consistency,29.0,0.09814098208690397,-0.0704323304153114,-0.12055992239905204
weather_wind_direction_mean_consistency,30.0,0.09862781416223025,-0.07148359187926973,-0.12011412271903252
weather_wind_direction_mean_consistency,31.0,0.09905233793077901,-0.07248992411027856,-0.11957010954357569
weather_wind_direction_mean_consistency,32.0,0.09941969869931415,-0.07360764051888219,-0.11876107803773493
weather_wind_direction_mean_consistency,33.0,0.09972718955952446,-0.07489117900282895,-0.11785231948859187
weather_wind_direction_mean_consistency,34.0,0.09995961398490927,-0.07614901201395197,-0.11667420552774499
weather_wind_direction_mean_consistency,35.0,0.10011802754952363,-0.07740823278364566,-0.11549196722844253
weather_wind_direction_mean_consistency,36.0,0.10020003029899162,-0.07866141035496507,-0.11416416555858541
weather_wind_direction_mean_consistency,37.0,0.10021089034996707,-0.07966286976509308,-0.11286898029093523
weather_wind_direction_mean_consistency,38.0,0.10015561075920722,-0.08036060702623046,-0.11144333428922187
weather_wind_direction_mean_consistency,39.0,0.10004035008599954,-0.08102516554706167,-0.11002136385152343
weather_wind_direction_mean_consistency,40.0,0.09985456868497937,-0.08171757420217772,-0.1083783562359412
weather_wind_direction_mean_consistency,41.0,0.09957093874082475,-0.08255010040270608,-0.1061953165059331
weather_wind_direction_mean_consistency,42.0,0.09915371895391463,-0.08350422329746503,-0.10342060656130345
weather_wind_direction_mean_consistency,43.0,0.09856567429759004,-0.08424621724854876,-0.09991039742387169
weather_wind_direction_mean_consistency,44.0,0.09779452537291916,-0.08470654040352438,-0.09596243591726929
weather_wind_direction_mean_consistency,45.0,0.09683907172396551,-0.08505907033544444,-0.09172310442330407
weather_wind_direction_mean_consistency,46.0,0.09903180719629119,-0.08868700498623701,-0.09021011845020065
weather_wind_direction_mean_consistency,47.0,0.10059252580006943,-0.09201795934959356,-0.08781057173180239
weather_wind_direction_mean_consistency,48.0,0.10166413399730884,-0.0954098251025751,-0.08477156279445494
weather_wind_direction_mean_consistency,49.0,0.10244864950301003,-0.09877540608270904,-0.08142202462664846
weather_wind_direction_mean_consistency,50.0,0.10296048742331232,-0.10206931410251839,-0.07790450676847269
weather_wind_direction_mean_consistency,51.0,0.10325148883471114,-0.10528696102718457,-0.0743966358338914
weather_wind_direction_mean_consistency,52.0,0.10346228212852056,-0.10849323226459982,-0.07089622585242343
weather_wind_direction_mean_consistency,53.0,0.10345074793085089,-0.11163214679682393,-0.0674517278962874
weather_wind_direction_mean_consistency,54.0,0.10321647804115767,-0.11468282938454238,-0.06372508097643267
weather_wind_direction_mean_consistency,55.0,0.10271525925921902,-0.11751432118840739,-0.059761971045909204
weather_wind_direction_mean_consistency,56.0,0.10190560927283264,-0.12009182432839209,-0.05568770580095533
weather_wind_direction_mean_consistency,57.0,0.10078606024829634,-0.12236921879679101,-0.051602557656670954
weather_wind_direction_mean_consistency,58.0,0.09936191686049851,-0.12450129753528578,-0.047499261152595035
weather_wind_direction_mean_consistency,59.0,0.09764595993322882,-0.1264452267373111,-0.04338085654832116
weather_wind_direction_mean_consistency,60.0,0.09564890174378242,-0.1281643520664255,-0.0392854070085167
weather_wind_direction_mean_consistency,61.0,0.09339304371733718,-0.12969405824729524,-0.03504914423460509
weather_wind_direction_mean_consistency,62.0,0.09088150702844737,-0.13107461854724736,-0.03060917105450065
weather_wind_direction_mean_consistency,63.0,0.08811867434754776,-0.1321988506727561,-0.02596338265080966
weather_wind_direction_mean_consistency,64.0,0.08510692499467605,-0.13282002213943556,-0.021158332026175695
weather_wind_direction_mean_consistency,65.0,0.08186474678093851,-0.13286831217169523,-0.016310765708266953
weather_wind_direction_mean_consistency,66.0,0.078405146879254,-0.13224563845795928,-0.011242781175658873
weather_wind_direction_mean_consistency,67.0,0.07475185095876878,-0.13114744054037233,-0.006101790876836354
weather_wind_direction_mean_consistency,68.0,0.07092547368083692,-0.12969363767402597,-0.0009271511730539839
weather_wind_direction_mean_consistency,69.0,0.0672976894025466,-0.12780182640093515,0.004279455042725953
weather_wind_direction_mean_consistency,70.0,0.06380737559948445,-0.12543836531022395,0.009668989260724004
weather_wind_direction_mean_consistency,71.0,0.06050180136968014,-0.1227063606429347,0.015219879583034042
weather_wind_direction_mean_consistency,72.0,0.057509505713180996,-0.11964111124502769,0.020821287758582285
weather_wind_direction_mean_cos,1.0,0.20374950074430975,-0.19294780122910413,-0.21836211844387576
weather_wind_direction_mean_cos,2.0,0.2055712135450768,-0.19586464507661894,-0.22024559364057905
weather_wind_direction_mean_cos,3.0,0.2074487884978905,-0.19575540872767616,-0.22216870558054308
weather_wind_direction_mean_cos,4.0,0.209465793022891,-0.19679510448712736,-0.22438716769079511
weather_wind_direction_mean_cos,5.0,0.21157264906161885,-0.1982635407031802,-0.22652458342274648
weather_wind_direction_mean_cos,6.0,0.21379705912635297,-0.19990507742147656,-0.22898646027179567
weather_wind_direction_mean_cos,7.0,0.21609860400898503,-0.20184238836439014,-0.23106256879417247
weather_wind_direction_mean_cos,8.0,0.21842670242759873,-0.20380609964971205,-0.2329065723782705
weather_wind_direction_mean_cos,9.0,0.2207544210321223,-0.20574573450583533,-0.23448411763444313
weather_wind_direction_mean_cos,10.0,0.2230811786841843,-0.20768948676988339,-0.23594678752627332
weather_wind_direction_mean_cos,11.0,0.22540072751137039,-0.20980454453518213,-0.2374495790347281
weather_wind_direction_mean_cos,12.0,0.22769168026074182,-0.21198703523571816,-0.23895448458920804
weather_wind_direction_mean_cos,13.0,0.22994083370358695,-0.21420993491502024,-0.2404300662542205
weather_wind_direction_mean_cos,14.0,0.23213422548295295,-0.2164284363010766,-0.24187106195398678
weather_wind_direction_mean_cos,15.0,0.2342628506227332,-0.2186267513156867,-0.24327066165892328
weather_wind_direction_mean_cos,16.0,0.23632356239510224,-0.22080683309887625,-0.24463674186008771
weather_wind_direction_mean_cos,17.0,0.23831129494312675,-0.2228950646382254,-0.24593013693111002
weather_wind_direction_mean_cos,18.0,0.24022539876253213,-0.22501706674866548,-0.24720425891428288
weather_wind_direction_mean_cos,19.0,0.24205961028724296,-0.22716891992318372,-0.2484186405234716
weather_wind_direction_mean_cos,20.0,0.2438192783673154,-0.2293545358947218,-0.24974470092310833
weather_wind_direction_mean_cos,21.0,0.24551223673426628,-0.2314266009171325,-0.2512925842114772
weather_wind_direction_mean_cos,22.0,0.24713701284444414,-0.23345014961550525,-0.2527454408368851
weather_wind_direction_mean_cos,23.0,0.24869050837802975,-0.23536047611672928,-0.2540954790140511
weather_wind_direction_mean_cos,24.0,0.2501680057789258,-0.23711896078067077,-0.2552132674184413
weather_wind_direction_mean_cos,25.0,0.25156491226139577,-0.2390390964230798,-0.25603148102701756
weather_wind_direction_mean_cos,26.0,0.2528773313202161,-0.2407036599922303,-0.25686847206364943
weather_wind_direction_mean_cos,27.0,0.25411145171706656,-0.24232895758688963,-0.2575446501146201
weather_wind_direction_mean_cos,28.0,0.2552675152851345,-0.24387560318408869,-0.2581369004298998
weather_wind_direction_mean_cos,29.0,0.256352207907199,-0.24575004160634192,-0.25874841949194516
weather_wind_direction_mean_cos,30.0,0.25735315774335643,-0.24735516193595047,-0.25933454174424
weather_wind_direction_mean_cos,31.0,0.2582796796048375,-0.24877563219182616,-0.25985046172320386
weather_wind_direction_mean_cos,32.0,0.25914089294682263,-0.24999457652686463,-0.26037601110828235
weather_wind_direction_mean_cos,33.0,0.2599365204002033,-0.2511006359833575,-0.26066624597494825
weather_wind_direction_mean_cos,34.0,0.26066856108620845,-0.25217504439251,-0.2608583090666611
weather_wind_direction_mean_cos,35.0,0.2613365936011121,-0.253176581322566,-0.26098827774054484
weather_wind_direction_mean_cos,36.0,0.2619513832924191,-0.25407401441714644,-0.26127451237684246
weather_wind_direction_mean_cos,37.0,0.26251409287174626,-0.2549172163576498,-0.2614513547416091
weather_wind_direction_mean_cos,38.0,0.2630301365885403,-0.2556974075197031,-0.2616681486947173
weather_wind_direction_mean_cos,39.0,0.2635023645463915,-0.2564285009105867,-0.2618568284750034
weather_wind_direction_mean_cos,40.0,0.26393602163799185,-0.2570744235919842,-0.2620843767975721
weather_wind_direction_mean_cos,41.0,0.26434404956351704,-0.25768164597115173,-0.2624666716991137
weather_wind_direction_mean_cos,42.0,0.26473578534376174,-0.25821750435818364,-0.26296680421455504
weather_wind_direction_mean_cos,43.0,0.2651248747499717,-0.25882565779898425,-0.26366734473852277
weather_wind_direction_mean_cos,44.0,0.2655153177089779,-0.25963630358990275,-0.26450507122913786
weather_wind_direction_mean_cos,45.0,0.2659026204236579,-0.26039685955955144,-0.2654235644375012
weather_wind_direction_mean_cos,46.0,0.26666390327700024,-0.2615229373987996,-0.2668476634367634
weather_wind_direction_mean_cos,47.0,0.26720178192527727,-0.26226315283446716,-0.26812545011687344
weather_wind_direction_mean_cos,48.0,0.2676749900317181,-0.2627561632081529,-0.2694024743714883
weather_wind_direction_mean_cos,49.0,0.2681091113535062,-0.26312463944658165,-0.27067628389932696
weather_wind_direction_mean_cos,50.0,0.26850683444002515,-0.26335509332630597,-0.27201806301290377
weather_wind_direction_mean_cos,51.0,0.26889052257447554,-0.2634828376900598,-0.2733955008213207
weather_wind_direction_mean_cos,52.0,0.2692811376103938,-0.26353908201893367,-0.2748012938210219
weather_wind_direction_mean_cos,53.0,0.26969575091568126,-0.26356132491792506,-0.2762438867265137
weather_wind_direction_mean_cos,54.0,0.2701379932280649,-0.2635490891935305,-0.2777076777260134
weather_wind_direction_mean_cos,55.0,0.27062549038052686,-0.26349984546610034,-0.2791997049457492
weather_wind_direction_mean_cos,56.0,0.2711757056628756,-0.26338920174090624,-0.28070068969986434
weather_wind_direction_mean_cos,57.0,0.27179847756336084,-0.263235054856379,-0.28218181033134365
weather_wind_direction_mean_cos,58.0,0.27250036762951996,-0.26306377013045273,-0.2836539665649134
weather_wind_direction_mean_cos,59.0,0.27328654352202125,-0.26294722533145887,-0.28514665551471097
weather_wind_direction_mean_cos,60.0,0.2741571437065582,-0.26288416583960617,-0.28664863106247
weather_wind_direction_mean_cos,61.0,0.2751106406028112,-0.2628898998089114,-0.28815582422710073
weather_wind_direction_mean_cos,62.0,0.27614473291553016,-0.2629706724614531,-0.2896597679551911
weather_wind_direction_mean_cos,63.0,0.27725766269592184,-0.26314289513677763,-0.2911858157636047
weather_wind_direction_mean_cos,64.0,0.2784455787029784,-0.2634561951572732,-0.29273208203487316
weather_wind_direction_mean_cos,65.0,0.27970243364709796,-0.2639027648117815,-0.29429621971716186
weather_wind_direction_mean_cos,66.0,0.2810237168649502,-0.264513094070764,-0.29588942842325716
weather_wind_direction_mean_cos,67.0,0.2824039867102605,-0.26526828135696934,-0.29750915296445646
weather_wind_direction_mean_cos,68.0,0.2838380114608599,-0.26614426745923436,-0.29915393925273503
weather_wind_direction_mean_cos,69.0,0.2853214556558053,-0.2671425405727623,-0.3008268949723587
weather_wind_direction_mean_cos,70.0,0.2868505422380389,-0.2682390309054518,-0.30254780251391133
weather_wind_direction_mean_cos,71.0,0.2884218140220777,-0.2694233100649759,-0.3042989091472721
weather_wind_direction_mean_cos,72.0,0.29003287073683837,-0.2707051738988129,-0.30609113011645367
weather_wind_direction_mean_sin,1.0,0.03563884822995398,0.0014835329762758558,0.06406197564238977
weather_wind_direction_mean_sin,2.0,0.038255287054433,0.002016212410124944,0.06557904332368984
weather_wind_direction_mean_sin,3.0,0.04101881954152529,0.003641398944848714,0.06735045848828924
weather_wind_direction_mean_sin,4.0,0.04383210979289435,0.005838486099245327,0.06932674970382566
weather_wind_direction_mean_sin,5.0,0.04667336909713799,0.008369638956529327,0.07148768173368382
weather_wind_direction_mean_sin,6.0,0.04952981616774118,0.011096709221448174,0.07372057969954085
weather_wind_direction_mean_sin,7.0,0.052365757600982,0.01402334582503007,0.07591186972792037
weather_wind_direction_mean_sin,8.0,0.0551563248413543,0.017128357567749698,0.07773764730511834
weather_wind_direction_mean_sin,9.0,0.057900501620036675,0.020278886388131894,0.07936436980213173
weather_wind_direction_mean_sin,10.0,0.06060385017685851,0.02344312841964556,0.08090651317548506
weather_wind_direction_mean_sin,11.0,0.06326804965616688,0.02662566981168713,0.08248969070243109
weather_wind_direction_mean_sin,12.0,0.0658931606591992,0.02990560366929118,0.08419238005936872
weather_wind_direction_mean_sin,13.0,0.0684702236443175,0.03323357310150687,0.08601382773872404
weather_wind_direction_mean_sin,14.0,0.0709906172235364,0.03661093340848334,0.0879205555231597
weather_wind_direction_mean_sin,15.0,0.07344551496794383,0.039930769278647686,0.08981516373751391
weather_wind_direction_mean_sin,16.0,0.07583354108605997,0.04326026557702813,0.0917218701222254
weather_wind_direction_mean_sin,17.0,0.07814806144314297,0.04654873097562527,0.09359526705114017
weather_wind_direction_mean_sin,18.0,0.08038433499240812,0.04973940465260807,0.09540560250059006
weather_wind_direction_mean_sin,19.0,0.082548125505061,0.05283157388648884,0.09727509615991599
weather_wind_direction_mean_sin,20.0,0.08464174435676523,0.055886776529921495,0.09910871400669116
weather_wind_direction_mean_sin,21.0,0.08666137297394254,0.05888857186273681,0.10087416254196697
weather_wind_direction_mean_sin,22.0,0.08860049085691087,0.061754412003040104,0.10247946508791973
weather_wind_direction_mean_sin,23.0,0.09045335422189771,0.06446104132531293,0.10385639674220797
weather_wind_direction_mean_sin,24.0,0.09221805558379866,0.06698906615157253,0.10503492596540684
weather_wind_direction_mean_sin,25.0,0.09389780263938736,0.0693462424346151,0.10609644881850262
weather_wind_direction_mean_sin,26.0,0.09549531644998166,0.07160255209057867,0.10702478957068579
weather_wind_direction_mean_sin,27.0,0.0970115382547397,0.07379954610164954,0.10784339403500802
weather_wind_direction_mean_sin,28.0,0.09844619035935732,0.07594969961086932,0.10855717015490216
weather_wind_direction_mean_sin,29.0,0.09979717231203218,0.0779897273067679,0.109131102447567
weather_wind_direction_mean_sin,30.0,0.10106529223181049,0.07994291638389812,0.10959675251054622
weather_wind_direction_mean_sin,31.0,0.10225212873500873,0.08174889702414923,0.10999884880129494
weather_wind_direction_mean_sin,32.0,0.10336101757192961,0.08342363828598408,0.11032213288810569
weather_wind_direction_mean_sin,33.0,0.10439638036464731,0.08498000707657485,0.11061359600139345
weather_wind_direction_mean_sin,34.0,0.10536149529004214,0.08646231197813772,0.11086514661482116
weather_wind_direction_mean_sin,35.0,0.10625800038969796,0.08791049069219489,0.11108309881574131
weather_wind_direction_mean_sin,36.0,0.10708617503122995,0.08934200295873738,0.11124167094647482
weather_wind_direction_mean_sin,37.0,0.10784780988876319,0.09074768854754167,0.11138148882485234
weather_wind_direction_mean_sin,38.0,0.10854548448583194,0.09210346031615453,0.11150782118600226
weather_wind_direction_mean_sin,39.0,0.10918452683015416,0.0934351746563344,0.11166611432431733
weather_wind_direction_mean_sin,40.0,0.10976913206922741,0.094736241721902,0.11185930056351241
weather_wind_direction_mean_sin,41.0,0.11030418795774566,0.0959987160575588,0.11207783630091529
weather_wind_direction_mean_sin,42.0,0.11079487679295079,0.09728095432677299,0.11232793072538313
weather_wind_direction_mean_sin,43.0,0.11124372014227984,0.09853903142099532,0.11259755587929673
weather_wind_direction_mean_sin,44.0,0.11165531064199752,0.099746424505042,0.11290023222366509
weather_wind_direction_mean_sin,45.0,0.11203559196553832,0.10086349482241838,0.11325320652212238
weather_wind_direction_mean_sin,46.0,0.11202230854307238,0.10143278377671183,0.11329118122213275
weather_wind_direction_mean_sin,47.0,0.11193395756858805,0.10182734044395622,0.11331441946870038
weather_wind_direction_mean_sin,48.0,0.11180619130434562,0.10212168256645975,0.11334313773581661
weather_wind_direction_mean_sin,49.0,0.1116551754489119,0.1023341005252899,0.11334029376154635
weather_wind_direction_mean_sin,50.0,0.1114888735119035,0.10247479462239414,0.11330268609455353
weather_wind_direction_mean_sin,51.0,0.11133956525097244,0.10257280996888517,0.11323369005812547
weather_wind_direction_mean_sin,52.0,0.11120676265835285,0.10261141723630658,0.11310987983555146
weather_wind_direction_mean_sin,53.0,0.11107232742691169,0.1025909764814684,0.11293670924128538
weather_wind_direction_mean_sin,54.0,0.11092660560979818,0.10252424517643983,0.11266760025978963
weather_wind_direction_mean_sin,55.0,0.11076404206013839,0.10241067666527817,0.11227509302337435
weather_wind_direction_mean_sin,56.0,0.11058212432506354,0.10227348215812912,0.11175849082195709
weather_wind_direction_mean_sin,57.0,0.11038192937085883,0.10211459829289202,0.1111310257239651
weather_wind_direction_mean_sin,58.0,0.11016582879363962,0.10195108102305102,0.11040405346941405
weather_wind_direction_mean_sin,59.0,0.10993262884075106,0.10178576637102403,0.10958191662014086
weather_wind_direction_mean_sin,60.0,0.10968028920355254,0.10162242135584358,0.10866382331718472
weather_wind_direction_mean_sin,61.0,0.10940674040843172,0.10146234041580737,0.107638831754496
weather_wind_direction_mean_sin,62.0,0.10910943334642571,0.10133321455197582,0.1065189664054236
weather_wind_direction_mean_sin,63.0,0.1087821263789674,0.10123511258352395,0.10528471025533481
weather_wind_direction_mean_sin,64.0,0.10841850439386796,0.1011628609553077,0.1039450381618439
weather_wind_direction_mean_sin,65.0,0.10801711485253128,0.1011220860801564,0.10255868928992627
weather_wind_direction_mean_sin,66.0,0.1075766387197824,0.10110870967042392,0.10113235752307927
weather_wind_direction_mean_sin,67.0,0.10709541725203316,0.10113184848836167,0.09965470080876972
weather_wind_direction_mean_sin,68.0,0.10657130215419001,0.10119617304166764,0.09815031853444597
weather_wind_direction_mean_sin,69.0,0.10600141405490793,0.10129458293603842,0.09662435795063129
weather_wind_direction_mean_sin,70.0,0.10538163794488281,0.1014320508033774,0.09504985447590952
weather_wind_direction_mean_sin,71.0,0.10470751029366991,0.10160364664534212,0.09341115947080543
weather_wind_direction_mean_sin,72.0,0.10397521552230883,0.10177410252013952,0.09171170457633254
weather_wind_direction_vc_halle3_consistency,1.0,0.05864958688419044,0.06471543140314093,0.040170262456754625
weather_wind_direction_vc_halle3_consistency,2.0,0.06447236551060068,0.07243069581361122,0.043444406763580905
weather_wind_direction_vc_halle3_consistency,3.0,0.06866964881184173,0.07686145683061259,0.045964737517385244
weather_wind_direction_vc_halle3_consistency,4.0,0.07194803947095844,0.08006665066556683,0.047875758810206545
weather_wind_direction_vc_halle3_consistency,5.0,0.07486230204269,0.08352091261343657,0.04905473507886711
weather_wind_direction_vc_halle3_consistency,6.0,0.07752250840012426,0.08700540480098866,0.050258009323873205
weather_wind_direction_vc_halle3_consistency,7.0,0.07993850264911537,0.09042856787238689,0.05134750049473692
weather_wind_direction_vc_halle3_consistency,8.0,0.08224954507459399,0.09359300694961888,0.052189835148038245
weather_wind_direction_vc_halle3_consistency,9.0,0.08440634066535076,0.09667022071983382,0.05294306545484647
weather_wind_direction_vc_halle3_consistency,10.0,0.08642867514342588,0.09975591344138277,0.0534829713777268
weather_wind_direction_vc_halle3_consistency,11.0,0.08830631733577828,0.10289514842315255,0.05416690180383639
weather_wind_direction_vc_halle3_consistency,12.0,0.09000191980677014,0.10588214765958266,0.05504697808005703
weather_wind_direction_vc_halle3_consistency,13.0,0.0914947511172245,0.10864296007407112,0.05590253059572723
weather_wind_direction_vc_halle3_consistency,14.0,0.0928244427078742,0.11107309171372187,0.056992503700941805
weather_wind_direction_vc_halle3_consistency,15.0,0.09404299014709756,0.11347631309797683,0.05844990316790861
weather_wind_direction_vc_halle3_consistency,16.0,0.09516869927329626,0.11587952933186244,0.05991856293156204
weather_wind_direction_vc_halle3_consistency,17.0,0.09620338121349546,0.11817907362070315,0.06136755924964669
weather_wind_direction_vc_halle3_consistency,18.0,0.09714900370664072,0.12055078928742055,0.06284588743152006
weather_wind_direction_vc_halle3_consistency,19.0,0.09800163395451866,0.1230420237380669,0.06445194333075197
weather_wind_direction_vc_halle3_consistency,20.0,0.09876040250961075,0.12509428296547956,0.06616863830913773
weather_wind_direction_vc_halle3_consistency,21.0,0.09945855774326913,0.126664168873175,0.06792836645417533
weather_wind_direction_vc_halle3_consistency,22.0,0.10012502784759593,0.12784080700005485,0.0696823892154184
weather_wind_direction_vc_halle3_consistency,23.0,0.10076137585054723,0.12881785781335156,0.07133452160031553
weather_wind_direction_vc_halle3_consistency,24.0,0.10136759645069547,0.12948258242442107,0.07282062461064741
weather_wind_direction_vc_halle3_consistency,25.0,0.10194037491134779,0.13014211323499195,0.07381268144049787
weather_wind_direction_vc_halle3_consistency,26.0,0.10247924511852408,0.13057637400670946,0.0746560808558355
weather_wind_direction_vc_halle3_consistency,27.0,0.10298996958271418,0.13089142628118866,0.0753267669259067
weather_wind_direction_vc_halle3_consistency,28.0,0.10348073413185073,0.13102152662132327,0.0758503223940647
weather_wind_direction_vc_halle3_consistency,29.0,0.10397261037636397,0.13138256194447895,0.07645525971762925
weather_wind_direction_vc_halle3_consistency,30.0,0.10446057875572963,0.13161080223285723,0.07707647945481208
weather_wind_direction_vc_halle3_consistency,31.0,0.1049494276334874,0.13164995886853623,0.07755236443886857
weather_wind_direction_vc_halle3_consistency,32.0,0.10545321359109618,0.13160630759869496,0.07816607710814746
weather_wind_direction_vc_halle3_consistency,33.0,0.10597981801694822,0.1314892235788145,0.07885447335987014
weather_wind_direction_vc_halle3_consistency,34.0,0.106530949318263,0.13144367827518752,0.0795502640635353
weather_wind_direction_vc_halle3_consistency,35.0,0.10710337277420771,0.13147690539563842,0.080233621788585
weather_wind_direction_vc_halle3_consistency,36.0,0.1077022757859553,0.13151087237736214,0.08110145313932692
weather_wind_direction_vc_halle3_consistency,37.0,0.1083266267177081,0.13168004912143802,0.08196322922781439
weather_wind_direction_vc_halle3_consistency,38.0,0.1089716231804722,0.1320431188245945,0.08290757872362246
weather_wind_direction_vc_halle3_consistency,39.0,0.10962436972133704,0.13244588987014358,0.08382046770463075
weather_wind_direction_vc_halle3_consistency,40.0,0.11028255344808914,0.13284769858666234,0.08470866028653637
weather_wind_direction_vc_halle3_consistency,41.0,0.11095407043929799,0.13328529045408155,0.08573583160765304
weather_wind_direction_vc_halle3_consistency,42.0,0.11163799172274487,0.13380230633314003,0.08683320105381505
weather_wind_direction_vc_halle3_consistency,43.0,0.11233775707152456,0.13444349469937686,0.08803086122392485
weather_wind_direction_vc_halle3_consistency,44.0,0.11305260213700345,0.13523127359010106,0.08933842437102256
weather_wind_direction_vc_halle3_consistency,45.0,0.113778683809317,0.1360509723682997,0.0907301158220479
weather_wind_direction_vc_halle3_consistency,46.0,0.11255608493863072,0.13482850667661703,0.09005619030127725
weather_wind_direction_vc_halle3_consistency,47.0,0.1113053636280001,0.13349255704482232,0.08940493591801596
weather_wind_direction_vc_halle3_consistency,48.0,0.11013476221180223,0.1319061363323938,0.08886936981191615
weather_wind_direction_vc_halle3_consistency,49.0,0.1090509434039622,0.13032338860575754,0.08844806946527231
weather_wind_direction_vc_halle3_consistency,50.0,0.10805932572198847,0.12874323018837588,0.08821217634239957
weather_wind_direction_vc_halle3_consistency,51.0,0.10715213175472353,0.12712351008658374,0.08815690725658608
weather_wind_direction_vc_halle3_consistency,52.0,0.10628959419851665,0.12553593898181653,0.08838076465878719
weather_wind_direction_vc_halle3_consistency,53.0,0.10550053491016602,0.12399314859290311,0.08864488381264073
weather_wind_direction_vc_halle3_consistency,54.0,0.10478922010399155,0.12238003115287802,0.08930468195831774
weather_wind_direction_vc_halle3_consistency,55.0,0.10418420892257364,0.12085751410925552,0.0902960901558456
weather_wind_direction_vc_halle3_consistency,56.0,0.10370603767137632,0.11945827975421662,0.09148904003976296
weather_wind_direction_vc_halle3_consistency,57.0,0.10335939437909199,0.11810208328017996,0.09277121773523074
weather_wind_direction_vc_halle3_consistency,58.0,0.10313942885074756,0.11675704882186547,0.0941762331534899
weather_wind_direction_vc_halle3_consistency,59.0,0.10304924881092896,0.11551957793555356,0.09570303178882572
weather_wind_direction_vc_halle3_consistency,60.0,0.10308765091798157,0.11438143112913292,0.09735602051109873
weather_wind_direction_vc_halle3_consistency,61.0,0.10324897301645271,0.11334992363387478,0.09914222315491766
weather_wind_direction_vc_halle3_consistency,62.0,0.10353430432877424,0.11236170789857886,0.10115922087614519
weather_wind_direction_vc_halle3_consistency,63.0,0.10395375464322482,0.11140720673477232,0.10335775372158404
weather_wind_direction_vc_halle3_consistency,64.0,0.10451081694475706,0.11059279383040514,0.1057300666829143
weather_wind_direction_vc_halle3_consistency,65.0,0.10519592540750855,0.1098813001860599,0.10809794453596888
weather_wind_direction_vc_halle3_consistency,66.0,0.10601142939567099,0.10927340631381033,0.1106785783168706
weather_wind_direction_vc_halle3_consistency,67.0,0.10696032123916344,0.10879852819338369,0.11341208728496378
weather_wind_direction_vc_halle3_consistency,68.0,0.10803823208619352,0.10845122780031036,0.1162085758309464
weather_wind_direction_vc_halle3_consistency,69.0,0.10924263775932057,0.10819981447801084,0.11910405196935055
weather_wind_direction_vc_halle3_consistency,70.0,0.11057327895120433,0.10796994334105454,0.12215884092589761
weather_wind_direction_vc_halle3_consistency,71.0,0.11203412767069909,0.10776746290206042,0.12536115171858028
weather_wind_direction_vc_halle3_consistency,72.0,0.11362523036029037,0.10766742063042059,0.12871114539259002
weather_wind_direction_vc_halle3_cos,1.0,0.21669747754776636,-0.21115347408968446,-0.22800148438252874
weather_wind_direction_vc_halle3_cos,2.0,0.21845738725083083,-0.21438252573458613,-0.23003635848153867
weather_wind_direction_vc_halle3_cos,3.0,0.22009467659130388,-0.21447601653454612,-0.23190790333132524
weather_wind_direction_vc_halle3_cos,4.0,0.2218204582966241,-0.21515342257215003,-0.23410716362281336
weather_wind_direction_vc_halle3_cos,5.0,0.2236110240792981,-0.21635450771683346,-0.23631978214128269
weather_wind_direction_vc_halle3_cos,6.0,0.22548559868728035,-0.21763181313462063,-0.23889241732268407
weather_wind_direction_vc_halle3_cos,7.0,0.2274078748295869,-0.21904265503162862,-0.24098720566462498
weather_wind_direction_vc_halle3_cos,8.0,0.22932945595055831,-0.22041679236430586,-0.2427860811201771
weather_wind_direction_vc_halle3_cos,9.0,0.23124493933309284,-0.2217592450366542,-0.24437526291534434
weather_wind_direction_vc_halle3_cos,10.0,0.2331628966033469,-0.22308527098620914,-0.24589720046540778
weather_wind_direction_vc_halle3_cos,11.0,0.23508338713364277,-0.2245173313841996,-0.24741754153845955
weather_wind_direction_vc_halle3_cos,12.0,0.23699219109162736,-0.22602253422497792,-0.24888082137214235
weather_wind_direction_vc_halle3_cos,13.0,0.23887809775628058,-0.22760471169915256,-0.25022045250113967
weather_wind_direction_vc_halle3_cos,14.0,0.2407290042859792,-0.2292150645532239,-0.25148054748577714
weather_wind_direction_vc_halle3_cos,15.0,0.24253518165118235,-0.2308325299286119,-0.2526830383376781
